,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Week Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Injured,Week of Injury,Benched,COVID-19 Infection,Games Missed From COVID-19,Week Of COVID-19 Infection,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
6356,46,7.0,1,3,4,12.596744159999997,False,Missed Playoffs,16.0,True,17,True,14.0,13.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,OAK,IND,440,74.09849505882352,0.01,Lost Division First
6357,24,10.0,1,3,5,14.98164788038046,True,First Round Exit,,True,17,True,17.0,12.0,False,,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,IND,IND,IND,740,88.12734047282625,0.01,None
6358,48,8.0,1,3,4,12.596744159999997,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,420,74.09849505882352,0.01,Lost Division First
6359,16,8.0,1,3,6,13.8508,False,Missed Playoffs,17.0,True,17,True,15.0,11.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,IND,IND,JAX,1000,81.47529411764705,0.01,Lost Division First
6360,13,7.0,1,4,5,12.862818107410602,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,ARI,IND,JAX,1150,75.66363592594472,0.01,Lost Division First
6361,22,11.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,IND,IND,IND,780,99.58823529411764,0.01,None
6362,16,9.0,1,3,6,13.382362652156555,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,1000,78.71978030680327,0.01,Lost Division First
6363,20,10.0,1,4,6,13.93,True,First Round Exit,,True,17,True,15.0,12.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,IND,ARI,IND,IND,850,81.94117647058823,0.01,None
6364,44,8.0,1,3,6,12.527541758778849,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,OAK,IND,460,73.69142211046382,0.01,Lost Division First
6365,49,9.0,1,4,7,12.467458601829039,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,NE,ARI,IND,IND,410,73.33799177546494,0.01,Lost Division First
6366,41,7.0,1,3,5,12.269466977888584,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,490,72.17333516405048,0.01,Lost Division First
6367,11,7.0,1,4,6,14.93,False,Missed Playoffs,16.0,True,17,True,16.0,11.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,JAX,1250,87.8235294117647,0.01,Lost Wild Card and Division at Same Time
6368,15,8.0,1,4,6,15.331352505250612,False,Missed Playoffs,17.0,True,17,True,17.0,11.0,True,17.0,9.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,1050,90.18442650147419,0.01,Lost Wild Card and Division at Same Time
6369,24,9.0,1,3,6,16.8904,True,First Round Exit,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,IND,OAK,JAX,740,99.35529411764705,0.01,None
6370,28,11.0,1,4,7,14.934024278430668,True,Second Round Exit,,True,17,True,17.0,13.0,False,,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,IND,IND,IND,ARI,IND,IND,660,87.84720163782745,0.01,None
6371,47,8.0,1,3,5,11.96487338558895,False,Missed Playoffs,,True,17,True,14.0,15.0,False,,8.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,430,70.38160815052323,0.01,Lost Division First
6372,15,8.0,1,4,7,14.218463577199637,False,Missed Playoffs,16.0,True,17,True,16.0,10.0,True,16.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,IND,HOU,NE,ARI,OAK,IND,1050,83.6380210423508,0.01,Lost Wild Card and Division at Same Time
6373,26,10.0,1,4,7,15.662455441083303,True,Second Round Exit,,True,17,True,17.0,12.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,IND,IND,IND,ARI,IND,JAX,700,92.13209082990178,0.01,None
6374,23,9.0,1,4,8,16.475554648658544,True,First Round Exit,,False,0,False,,9.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,IND,ARI,OAK,JAX,760,96.91502734505026,0.01,None
6375,30,9.0,1,3,5,13.127801032233457,True,Conference Final Exit,,True,17,True,15.0,12.0,False,,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,620,77.22235901313798,0.01,None
6376,15,8.0,1,4,7,13.93,False,Missed Playoffs,17.0,True,17,True,15.0,13.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,IND,IND,IND,NE,ARI,OAK,JAX,1050,81.94117647058823,0.01,Lost Division First
6377,18,9.0,1,4,6,13.93,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,900,81.94117647058823,0.01,Lost Division First
6378,18,9.0,1,3,5,14.406860302449733,False,Missed Playoffs,17.0,True,17,True,17.0,11.0,True,17.0,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,IND,IND,ARI,IND,IND,900,84.74623707323371,0.01,Lost Wild Card and Division at Same Time
6379,12,7.0,1,3,6,14.864989577883053,False,Missed Playoffs,16.0,True,17,True,16.0,11.0,True,16.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,OAK,JAX,1200,87.44111516401796,0.01,Lost Wild Card and Division at Same Time
6380,28,9.0,1,4,6,13.583238941048156,True,Second Round Exit,,True,17,True,15.0,11.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,660,79.90140553557738,0.01,None
6381,17,8.0,1,4,6,13.842780160767441,False,Missed Playoffs,17.0,True,17,True,16.0,12.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,950,81.42811859274966,0.01,Lost Division First
6382,21,10.0,1,4,7,15.316982253372752,True,First Round Exit,,True,17,True,17.0,11.0,False,,10.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,HOU,IND,ARI,IND,IND,800,90.099895608075,0.01,None
6383,30,8.0,1,3,6,13.016259126950416,True,Conference Final Exit,,True,17,True,15.0,12.0,False,,8.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,OAK,IND,620,76.56623015853185,0.01,None
6384,20,10.0,1,3,6,15.885133238499924,True,First Round Exit,,False,0,True,17.0,12.0,False,,10.0,True,13,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,850,93.44196022647013,0.01,None
6385,17,8.0,1,3,4,14.557144159999996,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,ARI,IND,IND,950,85.63025976470587,0.01,Lost Division First
6386,24,9.0,1,3,6,14.063306388922266,True,First Round Exit,,True,17,True,17.0,11.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,IND,IND,740,82.72533169954274,0.01,None
6387,16,8.0,1,4,7,13.520798501284997,False,Missed Playoffs,17.0,True,17,True,16.0,12.0,True,17.0,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,OAK,JAX,1000,79.53410883108822,0.01,Lost Division First
6388,44,7.0,1,3,4,11.539108924840239,False,Missed Playoffs,17.0,True,17,True,14.0,14.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,ARI,IND,JAX,460,67.87711132258964,0.01,Lost Division First
6389,21,10.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,10.0,False,,8.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,HOU,IND,ARI,IND,IND,800,99.58823529411764,0.01,None
6390,17,9.0,1,4,6,13.863305353230711,False,Missed Playoffs,,True,17,True,16.0,11.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,NE,IND,OAK,IND,950,81.54885501900418,0.01,Lost Division First
6391,14,7.0,1,4,4,13.213606819861567,False,Missed Playoffs,15.0,True,17,True,15.0,10.0,True,15.0,10.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,HOU,IND,ARI,IND,IND,1100,77.72709894036215,0.01,Lost Wild Card and Division at Same Time
6392,18,9.0,1,4,6,14.93,False,Missed Playoffs,,True,17,True,16.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,TB,IND,IND,ARI,OAK,IND,900,87.8235294117647,0.01,Lost Division First
6393,12,7.0,1,3,6,12.8904,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,ARI,IND,JAX,1200,75.82588235294118,0.01,Lost Division First
6394,11,7.0,1,4,6,12.908051574799682,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,HOU,NE,ARI,IND,JAX,1250,75.92971514588048,0.01,Lost Division First
6395,18,9.0,1,4,6,13.93,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,IND,900,81.94117647058823,0.01,Lost Division First
6396,20,9.0,1,3,6,13.597297856818392,True,First Round Exit,,True,17,True,15.0,10.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,IND,IND,IND,850,79.98410504010819,0.01,None
6397,20,10.0,1,3,7,16.57897145940197,True,First Round Exit,,False,0,False,,11.0,False,,9.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,HOU,IND,ARI,IND,IND,850,97.52336152589393,0.01,None
6398,19,10.0,1,3,6,13.055992652657144,True,First Round Exit,,True,17,True,15.0,12.0,False,,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,875,76.79995678033615,0.01,None
6399,15,8.0,1,3,6,13.15357436498623,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,OAK,IND,1050,77.37396685286018,0.01,Lost Division First
6400,30,9.0,1,4,5,16.791992,True,Conference Final Exit,,False,0,False,,9.0,False,,8.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,IND,IND,IND,ARI,IND,IND,620,98.77642352941177,0.01,None
6401,30,10.0,1,4,6,16.44185779578622,True,Conference Final Exit,,False,0,False,,10.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,IND,ARI,IND,IND,620,96.71681056344835,0.01,None
6402,44,7.0,1,3,5,11.912155583078205,False,Missed Playoffs,17.0,True,17,True,14.0,12.0,True,17.0,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,460,70.0715034298718,0.01,Lost Division First
6403,46,8.0,1,3,5,12.748827164086302,False,Missed Playoffs,16.0,True,17,True,14.0,13.0,True,16.0,10.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,440,74.99310096521354,0.01,Lost Division First
6404,48,8.0,1,3,5,12.665812379128052,False,Missed Playoffs,16.0,True,17,True,14.0,13.0,True,16.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,420,74.50477870075325,0.01,Lost Division First
6405,24,10.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,10.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,HOU,IND,IND,OAK,IND,740,99.58823529411764,0.01,None
6406,14,7.0,1,3,5,13.752391999999999,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,JAX,1100,80.89642352941175,0.01,Lost Division First
6407,15,8.0,1,3,6,13.787182396060105,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,OAK,IND,1050,81.10107291800061,0.01,Lost Division First
6408,46,8.0,1,3,4,12.558712319999996,False,Missed Playoffs,17.0,True,17,True,14.0,12.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,JAX,IND,TB,IND,IND,ARI,IND,IND,440,73.87477835294115,0.01,Lost Division First
6409,43,6.0,1,3,5,11.99214761772486,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,NE,ARI,IND,JAX,470,70.54204481014624,0.01,Lost Division First
6410,26,11.0,1,4,6,16.427980422023538,True,Second Round Exit,,False,0,False,,11.0,False,,9.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,IND,IND,700,96.63517895307963,0.01,None
6411,18,9.0,1,4,4,16.65555216,False,Missed Playoffs,,False,0,False,,10.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,IND,IND,IND,IND,IND,900,97.97383623529412,0.01,Lost Wild Card and Division at Same Time
6412,46,7.0,1,3,4,12.384728315658997,False,Missed Playoffs,16.0,True,17,True,14.0,10.0,True,16.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,HOU,IND,IND,IND,JAX,440,72.85134303328822,0.01,Lost Division First
6413,15,8.0,1,3,5,15.7716,False,Missed Playoffs,17.0,True,17,True,16.0,10.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,IND,OAK,IND,1050,92.77411764705882,0.01,Lost Division First
6414,18,9.0,1,4,6,15.169838778933839,False,Missed Playoffs,,True,17,True,17.0,12.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,IND,IND,OAK,JAX,900,89.23434575843434,0.01,Lost Division First
6415,27,10.0,1,4,7,14.455202834624767,True,Second Round Exit,,True,17,True,17.0,12.0,False,,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,680,85.03060490955745,0.01,None
6416,16,8.0,1,3,5,12.8508,False,Missed Playoffs,17.0,True,17,True,14.0,14.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1000,75.59294117647059,0.01,Lost Division First
6417,45,7.0,1,3,4,12.655552159999997,False,Missed Playoffs,15.0,True,17,True,14.0,13.0,True,15.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,NE,ARI,IND,IND,450,74.44442447058822,0.01,Lost Division First
6418,21,10.0,1,4,6,16.294667101588324,True,First Round Exit,,False,0,False,,10.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,IND,ARI,IND,IND,800,95.85098295051955,0.01,None
6419,26,11.0,1,4,7,16.283460776030907,True,Second Round Exit,,False,0,False,,12.0,False,,11.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,700,95.7850633884171,0.01,None
6420,14,8.0,1,4,6,13.40605333697993,False,Missed Playoffs,,True,16,True,15.0,11.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,1100,78.85913727635253,0.01,Lost Division First
6421,20,9.0,1,3,6,12.8904,True,First Round Exit,,True,17,True,14.0,13.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,NE,IND,IND,IND,850,75.82588235294118,0.01,None
6422,20,10.0,1,4,6,15.470331639332288,True,First Round Exit,,True,17,True,17.0,12.0,False,,9.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,IND,ARI,IND,IND,850,91.00195081960169,0.01,None
6423,12,7.0,1,3,6,12.8508,False,Missed Playoffs,17.0,True,17,True,14.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,IND,HOU,NE,ARI,IND,JAX,1200,75.59294117647059,0.01,Lost Division First
6424,30,9.0,1,4,7,14.93,True,Conference Final Exit,,True,17,True,16.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,OAK,IND,620,87.8235294117647,0.01,None
6425,18,9.0,1,3,5,13.92894213207163,False,Missed Playoffs,,True,17,True,16.0,10.0,False,,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,IND,IND,OAK,IND,900,81.9349537180684,0.01,Lost Division First
6426,27,9.0,1,4,6,16.93,True,Second Round Exit,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,JAX,680,99.58823529411764,0.01,None
6427,15,8.0,1,4,5,12.831591999999999,False,Missed Playoffs,,True,16,True,14.0,10.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,HOU,NE,IND,IND,IND,1050,75.47995294117646,0.01,Lost Division First
6428,27,10.0,1,4,8,16.93,True,Second Round Exit,,False,0,False,,10.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,NE,ARI,OAK,IND,680,99.58823529411764,0.01,None
6429,28,9.0,1,4,7,15.436664622361956,True,Second Round Exit,,True,17,True,17.0,11.0,False,,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,IND,ARI,OAK,IND,660,90.80390954330562,0.01,None
6430,18,8.0,1,4,6,13.125739957419839,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,HOU,IND,ARI,OAK,IND,900,77.21023504364611,0.01,Lost Division First
6431,28,9.0,1,3,5,14.786782173086689,True,Second Round Exit,,True,17,True,17.0,11.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,IND,IND,JAX,660,86.98107160639229,0.01,None
6432,41,6.0,1,3,4,12.596744159999997,False,Missed Playoffs,15.0,True,17,True,14.0,12.0,True,15.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,NE,ARI,IND,JAX,490,74.09849505882352,0.01,Lost Division First
6433,22,10.0,1,4,8,15.984092516789017,True,First Round Exit,,False,0,False,,10.0,False,,9.0,True,9,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,NE,ARI,IND,IND,780,94.0240736281707,0.01,None
6434,17,9.0,1,3,6,13.8904,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,950,81.70823529411764,0.01,Lost Division First
6435,18,8.0,1,4,6,13.93,False,Missed Playoffs,16.0,True,17,True,15.0,13.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,OAK,IND,900,81.94117647058823,0.01,Lost Division First
6436,16,8.0,1,3,5,13.636098904851352,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1000,80.2123464991256,0.01,Lost Division First
6437,23,10.0,1,4,7,15.716523115299607,True,First Round Exit,,True,17,True,17.0,11.0,False,,10.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,760,92.45013597235064,0.01,None
6438,17,9.0,1,3,5,13.02012863610065,False,Missed Playoffs,,True,16,True,15.0,10.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,950,76.58899197706263,0.01,Lost Division First
6439,10,8.0,1,3,5,12.8508,False,Missed Playoffs,17.0,True,17,True,14.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1300,75.59294117647059,0.01,Lost Division First
6440,14,7.0,1,4,5,14.527248815049104,False,Missed Playoffs,16.0,True,17,True,16.0,10.0,True,16.0,10.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,HOU,IND,ARI,OAK,IND,1100,85.45440479440649,0.01,Lost Wild Card and Division at Same Time
6441,60,9.0,1,3,4,11.258234834149038,True,Second Round Exit,,True,17,True,14.0,13.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,IND,IND,IND,300,66.22491078911199,0.01,None
6442,26,10.0,1,4,6,16.93,True,Second Round Exit,,False,0,False,,10.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,700,99.58823529411764,0.01,None
6443,12,7.0,1,3,5,13.8508,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,1200,81.47529411764705,0.01,Lost Division First
6444,21,10.0,1,3,6,13.8904,True,First Round Exit,,True,17,True,15.0,12.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,800,81.70823529411764,0.01,None
6445,13,7.0,1,3,5,13.8112,False,Missed Playoffs,16.0,True,17,True,15.0,10.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,1150,81.24235294117646,0.01,Lost Division First
6446,8,7.0,1,4,5,12.831591999999999,False,Missed Playoffs,15.0,True,17,True,14.0,9.0,True,15.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,HOU,NE,ARI,IND,IND,1400,75.47995294117646,0.01,Lost Division First
